"","team2","Season","team1","Margin","Won","Team.x","Conference.x","Team.y","Conference.y","Rank.x","AdjEM.x","AdjOE.x","AdjDE.x","AdjT.x","Luck.x","SOS.x","OppAdjOE.x","OppAdjDE.x","NonConSOS.x","eFGPct.x","TOPct.x","ORPct.x","FTRate.x","OppeFGPct.x","OppTOPct.x","OppORPct.x","OppFTRate.x","FGPct3.x","FGPct2.x","FTPct.x","BlkPct.x","StlPct.x","AssistPct.x","PctFGA3.x","OppFGPct3.x","OppFGPct2.x","OppFTPct.x","OppBlkPct.x","OppStlPct.x","OppAssistPct.x","OppPctFGA3.x","PctPtsFrom1.x","PctPtsFrom2.x","PctPtsFrom3.x","OppPctPtsFrom1.x","OppPctPtsFrom2.x","OppPctPtsFrom3.x","WinPct.x","SRS.x","PPG.x","FGMPG.x","FGPCT.x","FGM3PG.x","ORBPG.x","TRBPG.x","AstPG.x","StlPG.x","BlkPG.x","TOPG.x","ASTtoTO.x","OppFGMPG.x","OppFGPCT.x","OppFGM3PG.x","OppORBPG.x","OppTRBPG.x","OppAstPG.x","OppStlPG.x","OppBlkPG.x","OppTOPG.x","OppASTtoTO.x"
"635",1393,2010,1139,4,1,"butler","Horz","syracuse","BE",0.166012333227388,-0.576581752894907,-1.23431507188558,-0.403844160633681,-1.74355045363079,0.881802106823001,-0.639881423566156,-0.777263260877831,0.301746481067005,2.67060749172964,-2.53576563172925,-1.1720474907468,-1.75036087000938,2.07519215318045,0.367031580787953,0.0014662699847614,-2.3644262515439,1.54989834314468,-1.92150838857083,-2.17053092907614,1.69012106169431,3.04184603339136,-2.96687145536334,-1.95026231643112,1.60619980478549,0.773380523624695,-0.0336772577931174,1.74531279416623,-3.49986625951659,-1.43544584470086,-2.61520376573857,-2.28399684195745,3.28814773374268,-2.47728694478055,0.780745133849381,1.75046868268899,0.807086768283162,-2.19182123560836,0.0306164950073236,-0.983399246040936,-2.47840741930592,-3.81308039029203,-3.23561741654427,-0.157531769278948,-1.5191766512405,-1.87277908425259,-3.91637858455644,-1.85961379232103,-3.25358544433231,-1.86058655205491,-1.29860440154912,-1.78091239375089,0.929241839309026,-2.62676978483247,-3.60007701279696,-1.67136644959857,-3.28505378679005,-3.6390475172261,1.603648182778,-0.858849682646447,-1.49275929498872
"637",1393,2010,1211,-22,0,"gonzaga","WCC","syracuse","BE",0.83296533626351,-1.31060684751887,-1.04380684781286,0.991502302994076,-0.326728569563093,1.9648172013614,-1.01928592136448,-0.895609737467727,0.849884237856269,1.38276496098074,-1.32079501214449,-1.22070963055709,-1.15237107585508,2.5736550444003,0.452764176921339,-1.37597418004242,-1.77526320265247,1.47888598865159,-1.42314361126738,-0.873146881227789,-0.291035278161261,1.03349440144045,-2.0210374513061,-2.8453836213408,-0.554767746099608,1.8381254258717,-0.50717147202652,0.576789525733915,-2.26842298678802,-2.40002940016989,-2.48863657985434,-2.00763096184694,2.42882053151189,-0.159597280944409,-0.949973763809158,1.45949093464955,0.257904560666559,-1.35008044225345,-0.729787712869008,-1.29307625895891,-0.833756887628551,-1.49729618734488,-0.994306494118117,-1.30498914750677,-0.790065384721145,-0.135270480036849,-3.24611821464001,-2.12575923069093,-1.74587622583354,-1.20092696821387,-1.24993368801817,-0.192525197579149,0.541163733598132,-1.2029552670792,-1.91373796662718,-0.250802095404745,-2.23023407374814,-1.96953022529715,1.0983165040209,-1.36307759013766,-0.363012191645122
"643",1393,2013,1266,-16,0,"marquette","BE","syracuse","BE",0.34510704729139,-0.765693985842936,0.00490651870589473,1.28131510668698,-0.221921413442508,2.13393747262679,-0.0407609898109481,-0.296566147398318,-0.18407598607261,0.543912561085299,0.198164210454026,1.02736590104254,-0.0842281890224166,0.850608401918435,1.6482513526197,-1.54766733474828,-0.456840572868906,-0.645407484556866,-1.52745763922335,1.12894344070443,1.52419374818847,1.16939450308605,-0.195929081248059,0.281148562068008,-0.619504848953176,1.9830746499362,0.861221201211413,0.308785287882688,-3.04480497632029,-1.82927144062708,-1.59167257633793,-1.12161141144878,1.23854614611854,0.757606717194965,-1.25062903130752,-1.0678447929014,0.966988060352362,-0.2052791260793,-0.156312958777551,-0.844410851460125,-0.511354197523035,-0.572098545501064,0.780751205161949,-1.27223299383974,-1.15835045102205,-0.910712538893912,-0.164954195843345,-1.75303816674434,-2.17643003730969,0.681949544464798,-0.58936406150945,1.30406163086741,1.75728293515925,0.246883853222131,-0.81324154343329,-1.71670301018052,-0.143958888739131,-0.275320580691262,1.10559586002556,-1.49323383677384,1.13286801344468
"645",1393,2016,1438,-6,0,"virginia","ACC","syracuse","ACC",-0.472357097933725,1.29135020941383,1.35851715793633,-0.572182382008991,-1.14460145739074,-0.387587764758127,0.402126411468154,0.408831736577908,-0.28482000743782,1.46108701905278,1.85447871644217,-1.43272791387008,-0.926430003477813,-0.675060190860995,0.522334355158765,-0.639157771384447,-3.51324046230731,0.925318522695621,1.5729645182442,1.95915911214813,1.76561297336145,-2.26038647998352,-0.677053350128657,0.143086386029177,-2.67479294893607,1.98338192901689,-0.663239646615924,1.5501942384471,-0.877821651236042,-2.04311835323843,-3.69531125452653,-0.772228171572237,-0.58767220711711,2.81378808452721,-2.31936748037181,1.06992878435838,-0.67376673225148,-0.100497530924882,1.57821827402767,0.988617842082384,0.160712308897558,1.08430015850394,2.96193558452246,-2.00380108358784,-1.91531146444084,-1.20611887945409,0.845702778162806,-2.04186786097339,-0.956790885248324,-1.56185356333796,2.39355592468082,-1.46684804791885,0.444011806801028,-0.705100255087902,-3.65272739258305,-3.53901746157999,-3.70264495499903,-0.952609771428938,-1.34194440165264,-0.908063055589016,-1.93072556180902
"647",1396,2010,1165,13,1,"cornell","Ivy","temple","A10",0.515715943315486,-0.50022245303001,1.49845187313266,2.57733047570932,0.899040163089618,-0.204802057996404,-1.49894415672363,-1.71421248336162,0.760392396370811,-1.10837167402818,2.90347618199132,0.81728577366591,-0.355618536424888,0.448508625258075,2.28662798993555,1.01916604964351,0.83857162328303,2.01934980609364,3.64748699330014,0.978951671280039,1.23469720086335,0.585499148983419,1.0774300269442,-0.339457166374041,1.54698135410453,2.80585768098986,1.3688319035016,0.712471897744425,0.577396537229249,1.76425875049693,1.0158538489265,-0.226010176467868,0.0315518960869139,-2.39711810113957,2.2206994034151,1.48298596115947,-1.03169717707704,-0.0965267744719569,0.16501578722393,-0.548280940570019,2.24744095661277,1.27427642063509,1.98122864666247,2.87673695276141,-0.30264996505781,-0.962255644188651,0.678727490645744,1.7820057887221,0.459779230475945,1.00703729465723,-0.490092491220646,0.65268659504023,1.81169243243538,0.813824306139878,0.0208621287961952,-0.892295030308811,1.1418511907654,1.39004274258204,-0.122331968835604,1.25705509774225,-0.212777097701444
"648",1396,2011,1336,-2,0,"penn st.","B10","temple","A10",0.292380904337713,-0.276809032197703,0.249660788130269,0.781088046768292,-1.59500753998308,0.504203936804611,1.65847335868791,1.58486644691555,-1.1347297027734,-0.613057291916482,0.0124264867491376,0.699721375746672,-0.0702128028984279,-0.537577433600655,1.94846677557107,-0.768929065917327,0.555438694758616,0.436297549874801,-0.572500945827555,0.316883509968904,0.697804032296613,2.3994941713907,0.0855162734632955,-1.03407307710902,1.18459524775941,0.386917543692837,1.80359734206356,-0.523052430150696,-1.30008463068941,-1.65966990997564,2.84526362436594,2.50718763034434,-0.274716182587447,-0.789788331074013,0.839746914451377,-0.0907415144876933,-1.72043406658624,1.93132691156163,-2.19038578562466,-0.0953846360057803,-1.55487902638993,-1.50762295882894,-0.364050614082228,0.198815509077554,-0.628556861443576,-1.50717945791892,-1.6290170525081,-1.81119022628329,-1.75827226288823,-0.200623348290591,-1.24826336418074,-0.331619785999036,1.29679613356917,1.57396726680665,-0.478943327988935,-1.36672305274528,1.87883225512928,-0.429202963564285,1.23775681707865,-1.29894617944672,2.90577287760883
"650",1397,2007,1326,1,1,"ohio st.","B10","tennessee","SEC",-0.528705710315875,1.23375672342297,0.708600262193187,-1.22976942548888,-1.8429363238747,0.502228262623275,-0.116461235035515,-0.367047987040898,-0.183352150983698,-0.386085332988508,0.584641038337943,-0.72784448517761,0.0635177527464846,-0.300548476648469,-2.18732675392757,-1.45635088680417,-1.25688338589213,-3.07293118583574,-0.191434830898794,1.09091265247492,1.40111353527471,-2.96724870334149,-0.733373043868701,0.164763222138131,-0.98674794387595,-0.532762904834407,-2.57739526186364,-1.95991598705122,2.26272538766706,-1.39884084409822,-0.251217152907705,0.616669226965587,0.11198105841641,1.1793267107028,-1.15342877645112,-2.85332419295472,0.248212260515641,2.01691905176154,2.08444885214683,0.874702163945399,-1.31010359871549,-0.838481272906963,1.10715115808261,-1.66467776822227,NA,-0.0862937008530182,-0.381384937537113,-2.03568527531796,1.94573306949307,-1.65827734571702,1.06573933785393,-1.52725843964507,-2.53139611057623,NA,NA,-1.75716439153533,NA,NA,NA,NA,NA
"652",1397,2008,1110,-15,0,"american","Pat","tennessee","SEC",2.83563558008611,-2.4025273181467,-1.55744535595799,2.17709779256821,-3.07084862340005,-1.46412399199612,-2.55736047791867,-2.80960097315359,1.43388456754828,-3.41318149535364,-0.00222544319316298,1.77897331360893,-0.998927741722834,0.695573116137778,-0.527237050022417,-2.05375466387365,-1.56879323530524,-0.0696318397551721,1.95670394025916,-1.89613095408435,2.34684759153743,1.43651672870418,1.98742422589413,-1.13765229015623,0.0996786846954114,1.88665095437867,-1.87787028907178,2.69551506681926,-0.264647376760379,-2.94424996338136,0.12619238808016,-0.0610556009545332,1.43784246999969,-1.55186783231134,0.710678661491446,0.601226391685773,-1.32503154127067,0.925268940259985,-2.38487550005551,-2.77930566315029,-3.43910978465437,-3.84507041121512,-0.815684727463762,-0.720831146989234,NA,-1.85475687494614,-3.28669095240862,-3.46942054852058,-0.557097319888603,0.499344368258379,-2.55028408695375,-1.94840794996002,-0.667656805338701,NA,NA,-3.20157295299817,NA,NA,NA,NA,NA
"655",1397,2010,1277,1,1,"michigan st.","B10","tennessee","SEC",-0.174386927452935,0.149785874100964,0.445184305992959,0.313208883175028,-0.663445755897256,-1.23533750667336,0.0830258986163519,0.0810904850666222,-0.0272020093151204,-0.0230422697001608,0.371295060107404,1.08614810000216,1.69893579413068,0.27871863800347,0.67517687620279,-1.75640643028249,-1.34027428403519,-1.60749033873498,0.890559000685722,-0.0375672510044033,0.383134418982244,-2.77564384537025,1.08254999910238,1.71090747675277,-0.924275939283428,1.54767643605646,-0.175908569538559,0.653961721668566,-0.425503680842871,-0.721623750837941,0.696975111111439,-0.245876156063522,0.283846498862567,0.522588370991338,-0.570725467915077,-1.63440699574965,0.380333772245755,0.842609466655581,-0.0833146858209785,-0.116325380679462,-0.371884686616089,-0.240106554076598,0.702360931229861,-0.667898770173715,0.755391664965523,0.644956916799698,1.12197201984516,-0.96365327050509,-0.310509504650807,0.462713894091806,0.459596925379295,0.397230828398249,0.54617195680533,0.552548348108783,-1.20327885549651,-2.31182352845135,0.752365691645495,0.765544906309182,-3.0999695486996,-1.98316982077622,1.89919096488195
"658",1397,2014,1269,-19,0,"massachusetts","A10","tennessee","SEC",0.826538928774432,-1.2196409532003,-1.29995067100884,0.474990747883991,2.6244633893669,3.67955529278445,-0.225001884619062,-0.302733134073723,0.0419569776775699,0.675946346641414,0.244514506703552,0.95652548699722,-1.35624182807742,-0.581143318743374,0.102907041860947,0.666248904809841,1.49998783656709,0.999769369798996,1.00575720749268,-0.243539511026236,-1.01925969352555,2.01573410513374,0.207340988030344,1.08243091299794,-0.822418336728995,-1.7911233958982,0.887266185942548,-1.28856118995524,0.190805808264942,0.706329985280021,2.0967253432694,-0.280810290682771,-1.04417449768664,0.809601319001108,-0.256087310907906,0.692519233986137,0.59614417551267,-1.17488908480536,0.72290803441294,-0.930427175937322,0.688122147685276,1.11252292542995,0.284241764088299,-0.147047444103007,-0.716066041665055,-0.0380100648327704,1.2876089128623,1.17277045198845,0.543472115007915,1.84059963909681,-0.532703657548732,1.84923540340359,0.598428797591848,-0.267959545546977,2.00142380234321,2.30639326550239,2.70922460981243,1.25313794934065,3.55494993224991,1.44809991503037,0.652323861348448
"659",1397,2014,1273,-20,0,"mercer","ASun","tennessee","SEC",1.59770333853495,-1.82357054324863,-1.16139923531959,1.61839965557896,0.640912751672119,2.66717161745508,-2.46441379845305,-1.63413099571003,2.49245518450016,-0.100170675200643,1.69464073007892,0.323917669463476,-2.00623073476687,-0.975759774292426,0.145773339927641,0.787787768047534,1.32670458689314,1.67438673748332,2.61585879570382,0.386618455071534,0.543342490022518,-0.381330745904452,0.035371169110848,1.84133810629093,1.17511469350093,-1.74272590034152,0.923688817806656,-0.166778852260207,-0.0684454070463361,0.309148521263361,1.63264566169389,2.56575827445548,-1.34493901846742,-1.33640762899531,1.82864227036261,1.52908025959954,-2.01247131066619,0.914950126282692,0.955493791178143,-1.65392037425896,1.28376633981462,1.11507288775162,1.09290207905663,1.92717833529516,-1.26696574027925,-0.45081450369635,1.93294303737559,0.421623901348187,-0.489298349595557,0.688971712424826,0.885892057726974,0.197146141896896,-0.527050608165371,1.50719602359565,1.23123359166636,1.24770036331427,1.18414124897642,0.499083277538201,-1.00678540582081,0.939360877630867,0.00738292333210444
"660",1397,2014,1234,0,0,"iowa","B10","tennessee","SEC",0.242955051117825,-0.387745845959814,0.466580134029078,1.11452454371338,2.02624970498276,-0.581873666160108,0.0988800037453583,-0.00686694259898668,-0.18374680452977,-1.79739361307503,0.558055311757687,-0.50333870731142,-0.524256027514918,0.685783196440421,0.445837426394497,0.706761859222406,0.564258288327751,0.680213774580104,1.15910021589374,0.0159372985434343,0.431728048340512,-1.09397164756445,0.465295716409589,1.60782820066232,-0.568186860154278,-1.35554593588806,1.06937934526309,0.160407662900836,0.579682631231858,0.990031031006207,1.52717300679037,2.56575827445548,0.45964810621724,0.0155780082424331,-0.23642005070724,0.583402578471345,-1.6555028757154,1.29228220606248,-0.517549335001478,0.161663882892886,1.82858764865648,1.40321863010042,0.488776245908808,0.179847425445674,0.0501448599115595,0.624515577787792,1.84558339606593,1.35719518053439,0.209164912592919,0.424663663680436,1.08463714539387,1.19621363449723,0.133910558928464,1.9452214237737,1.12441889091556,1.38030871451237,1.80780076766881,1.44403786625266,-0.33526091442969,1.34856401640873,0.102329435870681
"661",1400,2004,1462,8,1,"xavier","A10","texas","B12",0.109415545008645,-0.177225752939155,-0.245760917531077,0.0249437378838419,-0.283819491520313,-1.40158483618717,-0.50056704798568,-0.594260140653042,0.270226918697722,-0.0704486999245549,0.479670110494153,0.674672707284822,-1.92371344443459,0.487215698998537,0.808393604087435,0.126472146806676,-0.304249616645281,-1.4426744012424,0.113914532360224,0.252306485305719,0.236891796302523,1.36320076231521,0.556400598027523,0.966415185952493,1.26039299724787,-0.194492567738775,1.10810812093452,-1.37582237814356,-1.26846203243354,0.362842410710299,0.299701425695112,-0.118369401766928,0.35758771533676,-1.26408724056498,1.02099653117452,-1.92700509044495,1.38017183617848,-0.00551570481904745,-0.644885223814014,-0.640908882296781,-1.12028282946526,-1.44895105305294,-0.0388256783105757,0.559201470694051,NA,-1.73870108716105,-0.136198221431907,0.104806527206411,-1.16681324968376,0.405675066769123,-0.424656782641977,0.328025365666804,0.901544673984708,NA,NA,-0.282420435677937,NA,NA,NA,NA,NA
"665",1400,2008,1274,-3,0,"miami fl","ACC","texas","B12",0.595214423429936,-1.12672034524237,-1.33230737740144,0.317851858380167,0.612061595691629,-1.15644111265733,-0.461618842281999,-0.544225911258016,0.29161278982224,-1.60482696502643,-0.912858009232346,2.2766470091516,-0.114353443208278,1.51228811930938,0.626538286030394,0.968362556111961,0.1367322728071,0.765951848948811,-0.079291832190363,-1.05807538281136,1.93677050842735,1.81587399244531,2.18393928837514,0.522920275226367,-0.781405961811305,1.20934208248569,0.239153779762423,-0.914969794673871,-0.812094409807178,-0.401627252901254,-1.44520135770354,-1.047337208384,2.4809305194351,-0.202242465564943,-0.956832186851412,0.399110965962907,0.32347709145391,-0.682492916489214,-1.50994720111627,-0.790373727315938,-0.174058855169436,-0.845287133460627,-0.671424241054589,-1.01335998141646,NA,-0.0347365096828894,0.0152787732794331,-0.099758401404577,-0.51689961952272,2.34738583035972,-2.08404647372664,0.5554541591951,0.954466052184604,NA,NA,0.26172308188948,NA,NA,NA,NA,NA
"668",1400,2009,1181,5,1,"duke","ACC","texas","B12",-0.272171926688251,0.524277954787717,0.980242955489635,0.27599691758708,0.221501391932904,2.25129422656017,0.116651345486917,-0.172736265468473,-0.374641030466117,0.579234340162888,0.741747979571787,-0.449365058514989,-0.369633922548877,0.545362968277888,0.837406401100443,1.41465425671354,0.110895216441441,-0.992598098278408,0.774024140335667,0.456559438514401,1.66894202185103,2.33168170814652,-0.869503057680896,0.306651851093569,1.99787597581846,-0.194044452412777,1.25725786410194,0.548374564238436,-1.42807731405748,1.64773201250815,-1.16957331196246,-1.46839979366642,0.827465897616902,-2.20974047487858,1.67263026592157,-1.0735160061969,2.13093944665356,-1.41793130049892,1.49076418925893,0.695547062994229,0.99860650465836,0.0138596313305325,-0.0197643570280328,1.92136420199367,NA,-0.810742596795027,0.245990882666207,1.63127662972785,-1.15186966997378,-0.188015567833464,0.315510544904202,0.910776845880779,1.38510065513799,-1.1846528928047,NA,-0.088626072794163,NA,NA,NA,1.53754692758262,NA
"671",1401,2006,1261,1,1,"lsu","SEC","texas a&m","B12",-0.380750330350895,0.661930031204939,0.473447904933641,-0.481805596727774,1.19777934935373,0.315672346539711,0.965620623270704,0.793338937053696,-0.785843011444582,3.190842680304,-0.292934094741839,0.925233071258772,1.9311636442882,-1.21548058791665,-0.282889640739298,-2.40125718893298,-0.790912647993871,-4.25873285700892,-1.45575084818292,0.509101315485547,0.293446191652102,-0.250934147403643,0.334285674755579,-2.84662278406641,-2.42917028241773,0.0479686319606905,-0.421642417358005,-0.975750180850414,2.10134654781255,-0.547737706919662,-3.32660339920065,-0.0717317867131945,-0.847926049742707,3.05751419445786,-2.40527500625144,-4.22647100828302,1.85343343265966,1.30998716742156,0.330034988184043,0.557508270680288,0.848763431436294,1.81690282131246,0.862537773275651,-1.94336157771509,NA,2.69889114647516,-0.697503826302582,-0.175501335095929,2.74948589753188,1.30964792802603,-1.25237757609865,2.38542027432416,-0.509448107658953,NA,NA,-0.178228972839478,NA,NA,NA,NA,NA
"674",1401,2008,1417,2,1,"ucla","P10","texas a&m","B12",-0.338817591824545,1.13563939313158,0.96292402602848,-0.732195494258853,0.489490959295869,0.941830598962022,0.293848215634861,0.508097765591145,0.0716996883261897,0.627023442130642,0.110239718975166,-0.18244088811511,1.18208805766924,-0.954186297504806,0.720352091111765,1.65090845765416,-0.0639712072830441,-0.253651011434676,-0.496975144663969,0.432283104790086,2.86629759280378,-2.12888918085375,-0.652508106567138,0.153435546793171,-0.411851084048118,-0.387698451114647,1.15433186397977,0.974591512926374,0.189891370663898,2.3649099744615,0.311627890016528,-1.1041779473892,0.204305627504364,0.521545732915358,-0.580540094913674,-0.311405345501062,1.57723897906007,-1.40367805066406,1.99497704129222,0.738437111009856,0.511247064911403,0.565138072458119,0.402491249128078,-0.309427232751172,NA,-0.752969615259054,0.47978706736345,2.09685740089882,0.163043736121777,-0.0437621175556451,0.387012990678725,-0.11767610639553,1.1686786098355,NA,NA,-1.50934573111958,NA,NA,NA,NA,NA
"677",1401,2010,1345,0,1,"purdue","B10","texas a&m","B12",-0.0156381430606277,0.0564017685486195,-0.52650390763094,-0.617464280691585,0.522292777441214,1.70799214415047,-0.363069894728227,-0.411257020428245,0.195606432536577,-0.264532195628922,-0.226819228823041,-0.984648596428156,-1.13344414459027,-2.12960850953136,-0.756727836315216,1.26906730165366,0.546619101189481,0.260000035229991,-0.761315448736518,0.247905199102731,1.64402710946485,-3.67768820374357,-1.53178247256795,1.1356338090231,-0.84456297228846,0.870610826769027,-1.15470734225481,0.712471897744425,0.999267614853603,0.312813937745928,-0.637794760554861,-1.43047891064248,-1.16972960509361,1.38249291216488,-0.761713699229874,0.633547743551061,0.248212260515641,-0.78675546671492,1.17301125268288,0.288835530278075,-0.212781340644929,0.426673197553902,0.106750187227902,-0.674020469830309,-0.998728417451886,-1.15902329421534,0.982006609937586,0.369626128279608,0.998430322399348,-0.837762607386115,1.46345322060581,-0.707490058410738,-0.511394997863918,-0.925048874826288,0.329780657704554,0.387018277703701,-0.896416047932404,-1.30760199111067,-3.08971507896883,1.00932532896351,-1.24199786499169
"686",1412,2005,1112,22,1,"arizona","P10","uab","CUSA",-0.71472318354214,1.06328362391042,1.12062255497804,-0.474841133920068,-0.674869903182978,0.583281469861475,0.6631121493387,0.700923476051307,-0.395303066501719,0.980686368264133,1.11493194416558,1.29235191550605,2.06076850201482,-1.67936332403768,-0.499378711430542,-1.83201771933328,-1.24795055053398,-2.03840825568974,2.07381165212769,0.335795884913539,2.20609334402083,-1.68034357808224,1.30978489453251,-0.0533532664168083,-0.633725680340894,-0.19392922275752,-0.450469214949598,-1.945540480995,0.415625795545713,-2.32955617027078,0.395370876502374,-0.847678046874339,-1.19500090356268,0.582614757567719,0.0179282547371224,-2.15739100139347,1.64926822985449,-0.0296413648932007,1.39315857741754,0.979872701099438,0.412906714717505,0.918411085835705,1.22096745194878,0.157096719523659,NA,1.22211445501041,0.456536038978213,-2.53779235280558,0.67625002043694,0.911607370748083,-0.286540894195819,0.78051755243648,-0.212170696099053,NA,NA,-2.10841352368577,NA,NA,NA,NA,NA
"689",1412,2015,1417,17,1,"ucla","P12","uab","CUSA",-1.74852560472467,1.24778752819021,1.2395820131149,-0.680944056026794,0.328942322830056,0.139365507078393,1.410028682113,1.12793075657583,-1.26844095668571,0.0604640022980624,0.732545228063237,-1.1219501538231,-0.0930689702758845,0.00791371560592147,0.433138383761955,-0.734590434976154,-1.5562988110823,-0.23023188508989,1.34829661981501,0.243709951239977,-1.75894988012159,-1.48048346539381,0.0814509185345197,-1.11227932520299,-0.215257965777953,1.83834308188719,-0.695626526817209,0.481373504775621,-0.74793477569439,-0.0343390533063621,1.91710426121492,1.80590746399375,-0.955489998516772,0.23585041732096,0.206150313112935,-0.251538100486205,-2.09065105179006,2.44198340676092,0.488209261227823,1.26736450043724,0.594779004165852,0.791958510793712,0.675180424071514,0.4364191036373,0.124271698577597,0.4027285080458,-0.303081527834394,-0.0090311581592496,-1.033676747593,-0.835766150341257,0.408821840291345,-0.402102081051633,-0.311667225439112,2.01706073753174,-1.27991508150301,-0.396607866148304,1.14910116312398,0.338689454753958,-1.118192641281,-0.554840395962969,1.38481342592653
"690",1417,2006,1196,16,1,"florida","SEC","ucla","P10",-0.13838424474248,0.55678955722228,0.83394208475015,0.098151651744105,1.51599774355681,-0.783156569083277,-0.0571729540804434,0.0606428748190722,0.17277289123424,-2.78772574074142,1.45608100374536,-0.609777128435417,-0.476775536509311,0.442320722260547,-0.318829188279151,0.165576195458814,0.711082757294298,-0.419266772563682,1.72898083373146,0.814036736433531,1.4564317352102,-0.900715738649776,2.17987393344637,0.543597237421822,0.0270878045391429,-0.484608671883268,-0.278834569660731,-1.71217187792551,1.90566711387053,1.13371426211058,-0.663770949422847,1.47309273562382,0.428281055873728,-0.509581200198902,0.275042733120469,-0.650822330712515,-0.830111774218571,1.40200000633654,0.17814515133179,0.385015002829302,2.07153069791065,1.5719988094652,1.3102592503399,1.01957645959867,NA,0.815765991424211,1.53314723030088,1.35804248456085,1.91475710780387,0.0870274630202286,0.958355119451512,1.0009809808414,-0.734811031662033,NA,NA,1.3629110114921,NA,NA,NA,NA,NA
"693",1417,2006,1261,-14,0,"lsu","SEC","ucla","P10",0.0700385687063083,-0.164106633270194,-0.499615483758866,-0.231305152168005,1.73639225885623,-0.335824247426113,0.392560182334151,0.238162589703912,-0.407608263013219,-0.0784234630290398,-1.20901583921477,-0.0258314507119617,0.615205826728973,-0.201527178898432,-0.0187651018122924,-0.401605166317082,-0.224646790945044,-1.37793355822035,-0.877850309086576,-1.18764150881821,-0.0503632274968616,0.2006383820975,1.06207011046964,-0.526656496709316,-2.36995183173676,0.822123708147148,-0.606638256437703,-0.450166748018604,2.71582716171827,1.58763593527248,-1.21222875492117,1.27963661954646,0.25641561542757,2.10854971635673,-2.02602671035736,-1.52375557483085,-0.77519355345691,2.04056198750233,-0.805871511905608,0.0191576468598348,1.04158542082693,1.46843110901581,-0.322561713363115,-1.54394388415602,NA,2.24385504179478,0.711684796695531,1.86195941111668,2.89808561893663,0.730007620061869,0.0701562409029107,1.29851160927802,-0.72979377755407,NA,NA,1.40981724416684,NA,NA,NA,NA,NA
"695",1417,2007,1242,-13,0,"kansas","B12","ucla","P10",-0.0362322485689146,0.0995422194451828,-0.0698374816592535,-0.1553335625904,1.53630363098012,0.274157905829943,-0.739346060821844,-0.796224860013122,0.431443905988682,-1.76900444261125,0.400948370523843,0.8158505765525,1.12753494166086,0.737390978117752,-1.71017651957274,0.269241290345708,0.165395951906787,0.654589527212939,0.919156276971952,0.159808474951683,-0.199852701813964,-0.644875694478468,1.56261965075357,0.711837345911462,-1.25668697505607,-1.54907190163965,-1.66923647596698,-1.38792767409911,3.17003932428503,1.04067860075484,-0.505879535786046,2.39993874638918,0.51971733399039,0.911230252122044,-1.04402778369186,0.938212856913439,-2.4873506972193,1.95986973182672,0.274630524610803,0.253431770681878,1.73796673010437,1.74232225669919,0.657515668447274,-0.500701473054973,NA,2.4740339571548,1.67554343598651,1.44980779861926,2.53328868280388,1.24209091909717,0.249377996682889,-0.058282876052572,-2.29932175642699,NA,NA,1.54090811051025,NA,NA,NA,NA,NA
"698",1417,2008,1443,-10,0,"western kentucky","SB","ucla","P10",0.793340184124581,-1.7400542817829,-0.930776765365558,1.84100816693448,1.11425849646434,-1.5791512213004,-2.15749883507464,-1.88693237424196,1.71828446396072,-0.0364653385252627,0.505233309129014,0.773935142841765,-0.629040099807761,-0.274954051593542,0.360104830261111,1.17016762447773,1.94831938732708,4.05308383902599,1.57544687482424,-0.327234948974291,-0.837383561736467,0.19430935348099,1.19820012428184,-1.65959273778843,0.98644537940251,0.047763779240234,0.335737884414447,0.764761400534023,-0.133715429674678,-0.0407412410950954,0.492608226741219,1.20991672786946,-0.713227314524077,-1.15697012272476,1.42684652271846,3.86572856927047,-2.81943982173596,-0.0487944992523597,-1.02568156964294,-1.67133890720502,0.739859974599438,0.597201064953366,-0.138085740385811,1.54197666012872,NA,-0.57690790174727,-0.965603351792593,0.527362945783719,-0.459249155453327,1.08539818804619,-1.33736758950432,-0.369509868550113,0.347927806784679,NA,NA,1.55437654214717,NA,NA,NA,NA,NA
"703",1418,2004,1301,9,1,"north carolina st.","ACC","louisiana lafayette","SB",-1.07983537083241,1.49017264077932,1.46563407357103,-0.782707185263471,-1.70894154019322,-1.85880395638492,2.28409167618397,1.72400232442071,-2.08972643000766,-1.39123243758208,-0.0754980047297225,-0.183876085228522,-0.688504760956958,0.331515867420245,-0.873630809819388,-1.04298891138334,-2.05166819421102,0.499655519599736,-0.881860269715885,0.772773372917969,3.13438423298316,0.843815769569883,2.15939404481363,-0.223071826444163,1.09608673239059,-0.533057380620064,-0.781732117437559,2.42061805444781,0.122008669175432,-1.35552410731472,0.882708237605441,-0.139802944345676,1.38543638508606,-1.04703441049419,0.315931367906914,1.14834443466374,-0.445363558928692,-0.382847784598833,-0.207539095567534,1.58377636830611,-0.853726219949197,-1.5061440406627,-0.633146119932693,0.0679661343283584,NA,-0.144021341995154,-0.962764890160332,-1.64483669962035,0.0516995470043455,-0.456192607602723,-0.295124184923655,-1.27161223782469,-0.634540222387013,NA,NA,-1.14192357078877,NA,NA,NA,NA,NA
